uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
mi/vastai/perplexity/physics_B/qwen-32b/sft/sft/logprobs_20251130_020523_qwen-32b_sft_physics_B.jsonl,wire_payload,681291,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-32b\sft\sft\logprobs_20251130_020523_qwen-32b_sft_physics_B.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-32b/sft/sft/logprobs_merged.jsonl,wire_payload,681391,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-32b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-32b/sft/sft/run_20251130_020523_qwen-32b_sft_physics_B.log,wire_payload,8207,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-32b\sft\sft\run_20251130_020523_qwen-32b_sft_physics_B.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-32b/sft/sft/summary_20251130_020523_qwen-32b_sft_physics_B.json,wire_payload,303,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-32b\sft\sft\summary_20251130_020523_qwen-32b_sft_physics_B.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-3b/base/base/logprobs_20251130_015710_qwen-3b_base_physics_B.jsonl,wire_payload,752917,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-3b\base\base\logprobs_20251130_015710_qwen-3b_base_physics_B.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-3b/base/base/logprobs_merged.jsonl,wire_payload,753017,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-3b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-3b/base/base/run_20251130_015710_qwen-3b_base_physics_B.log,wire_payload,8207,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-3b\base\base\run_20251130_015710_qwen-3b_base_physics_B.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-3b/base/base/summary_20251130_015710_qwen-3b_base_physics_B.json,wire_payload,294,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-3b\base\base\summary_20251130_015710_qwen-3b_base_physics_B.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-3b/sft/sft/logprobs_20251130_015752_qwen-3b_sft_physics_B.jsonl,wire_payload,755358,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-3b\sft\sft\logprobs_20251130_015752_qwen-3b_sft_physics_B.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-3b/sft/sft/logprobs_merged.jsonl,wire_payload,755458,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-3b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-3b/sft/sft/run_20251130_015752_qwen-3b_sft_physics_B.log,wire_payload,8206,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-3b\sft\sft\run_20251130_015752_qwen-3b_sft_physics_B.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-3b/sft/sft/summary_20251130_015752_qwen-3b_sft_physics_B.json,wire_payload,302,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-3b\sft\sft\summary_20251130_015752_qwen-3b_sft_physics_B.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-72b/base/base/logprobs_20251130_020839_qwen-72b_base_physics_B.jsonl,wire_payload,692378,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-72b\base\base\logprobs_20251130_020839_qwen-72b_base_physics_B.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-72b/base/base/logprobs_merged.jsonl,wire_payload,692478,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-72b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-72b/base/base/run_20251130_020839_qwen-72b_base_physics_B.log,wire_payload,8208,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-72b\base\base\run_20251130_020839_qwen-72b_base_physics_B.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-72b/base/base/summary_20251130_020839_qwen-72b_base_physics_B.json,wire_payload,296,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-72b\base\base\summary_20251130_020839_qwen-72b_base_physics_B.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-72b/sft/sft/logprobs_20251130_021213_qwen-72b_sft_physics_B.jsonl,wire_payload,696354,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-72b\sft\sft\logprobs_20251130_021213_qwen-72b_sft_physics_B.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-72b/sft/sft/logprobs_merged.jsonl,wire_payload,696454,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-72b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-72b/sft/sft/run_20251130_021213_qwen-72b_sft_physics_B.log,wire_payload,8207,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-72b\sft\sft\run_20251130_021213_qwen-72b_sft_physics_B.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-72b/sft/sft/summary_20251130_021213_qwen-72b_sft_physics_B.json,wire_payload,303,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-72b\sft\sft\summary_20251130_021213_qwen-72b_sft_physics_B.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-7b/base/base/logprobs_20251130_015843_qwen-7b_base_physics_B.jsonl,wire_payload,672469,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-7b\base\base\logprobs_20251130_015843_qwen-7b_base_physics_B.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-7b/base/base/logprobs_merged.jsonl,wire_payload,672569,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-7b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-7b/base/base/run_20251130_015843_qwen-7b_base_physics_B.log,wire_payload,8207,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-7b\base\base\run_20251130_015843_qwen-7b_base_physics_B.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-7b/base/base/summary_20251130_015843_qwen-7b_base_physics_B.json,wire_payload,295,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-7b\base\base\summary_20251130_015843_qwen-7b_base_physics_B.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-7b/sft/sft/logprobs_20251130_015932_qwen-7b_sft_physics_B.jsonl,wire_payload,677040,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-7b\sft\sft\logprobs_20251130_015932_qwen-7b_sft_physics_B.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-7b/sft/sft/logprobs_merged.jsonl,wire_payload,677140,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-7b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-7b/sft/sft/run_20251130_015932_qwen-7b_sft_physics_B.log,wire_payload,8206,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-7b\sft\sft\run_20251130_015932_qwen-7b_sft_physics_B.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_B/qwen-7b/sft/sft/summary_20251130_015932_qwen-7b_sft_physics_B.json,wire_payload,301,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_B\qwen-7b\sft\sft\summary_20251130_015932_qwen-7b_sft_physics_B.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/_prompt_cache/physics_A.txt,wire_payload,154402,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\_prompt_cache\physics_A.txt,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/_prompt_cache/physics_B.txt,wire_payload,138082,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\_prompt_cache\physics_B.txt,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/plots/residual-divergence/README.md,export,5577,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\README.md,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/index.html,export,7830,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\index.html,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/cosine_sim_by_layer.png,export,310830,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/cosine_sim_by_token.png,export,330352,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/entropy_by_layer.png,export,226265,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/entropy_by_token.png,export,283454,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/kl_div_by_layer.png,export,62860,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/kl_div_by_token.png,export,93575,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/norm_by_layer.png,export,154011,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/norm_by_token.png,export,240718,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/tracked_1400_by_layer.png,export,183690,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_0_identity_default/tracked_1400_by_token.png,export,238561,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_0_identity_default\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
